gene,log2FoldChange,stat,pvalue,padj
ENSG00000143198,1.1142744,1.0,0.8986748,0.2651615157548828
ENSG00000242808,1.114094,1.0,1.8695011,0.2652388600801613
ENSG00000140521,1.1137785,1.0,1.6328737,0.265374250042825
ENSG00000228696,1.1137334,1.0,1.9351574,0.2653935953512455
ENSG00000258667,1.1133952,1.0,1.6666445,0.26553871612600666
ENSG00000146063,1.112967,1.0,1.4743173,0.2657226142146786
ENSG00000107815,1.1125387,1.0,0.33916476,0.2659065999798029
ENSG00000133056,1.1118851,1.0,1.462516,0.26618758941461684
ENSG00000267416,1.1089998,1.0,26.203136,0.2674302599597397
ENSG00000188316,1.1089998,1.0,24.6017,0.2674302599597397
ENSG00000124102,1.1089998,1.0,25.00807,0.2674302599597397
ENSG00000270681,1.1089998,1.0,24.61334,0.2674302599597397
